Index,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17
2004-03-26,11.05,10.8,7.36,15.4,8.67,7.79,10.83,13.9,5.39,17.86,25.25,34.73,11.16,4.7,5.93,9.51,9.99,15.31
2004-03-29,11,10.8,7.23,14.9,8.51,7.78,10.76,13.54,5.35,17.84,24.63,34.28,11.11,4.59,5.94,9.14,9.91,15.42
2004-03-31,10.86,10.95,7.25,14.85,8.36,7.69,10.63,13.61,5.42,17.91,24.39,34.73,10.98,4.65,5.84,9.26,10.03,15.47
2004-04-01,11.11,11.04,7.37,14.91,8.43,7.78,11.19,13.65,5.5,17.89,24.65,35.04,10.95,4.62,5.85,9.32,10.18,15.85
2004-04-02,11.14,10.83,7.39,15.31,8.65,7.85,11.38,13.78,5.55,18.27,25.04,35.39,11.16,4.69,5.94,9.55,10.2,16
2004-04-05,11.2,10.95,7.46,15.31,8.66,8.09,12.19,14.24,5.5,18.5,25.57,36.29,11.24,4.64,5.89,9.61,10.25,15.86
2004-04-06,11.15,10.74,7.28,15.18,8.86,8.14,13.28,14.48,5.32,19.01,26.61,37.25,11.15,4.53,5.82,9.46,10.54,16.03
2004-04-07,10.95,10.61,7.3,15.24,8.8,8.19,13.31,13.98,5.32,19.06,26.4,37.23,11.13,4.58,5.91,9.76,10.53,15.86
2004-04-08,10.6,10.63,7.27,15.05,8.85,8.09,13.34,14.11,5.32,19.15,26.21,38.87,10.99,4.5,5.93,9.74,10.56,15.62
2004-04-09,10.49,10.49,7.26,14.85,8.74,7.91,13.77,13.9,5.27,18.98,26.83,40.48,10.86,4.58,NA,9.58,10.35,15.57
2004-04-12,10.51,10.46,7.09,14.3,8.55,7.67,13.26,13.45,5.11,18.4,26.02,39.2,10.68,4.51,5.76,9.22,10.13,15.08
2004-04-13,10.3,10.32,7.07,14.21,8.52,7.67,13.5,13.36,5.07,17.98,26.94,38.76,10.59,4.33,5.64,9.03,10.15,14.94
2004-04-14,10.14,10.42,7.11,14.2,8.41,7.68,13.17,13.58,5.07,17.95,27.25,39.15,10.51,4.2,5.52,9.07,10.05,14.85
2004-04-15,10.09,10.49,7.1,13.9,8.3,7.45,13.96,13.29,5.12,17.58,26.78,38.15,10.35,4.26,5.59,8.82,9.81,14.5
2004-04-16,10.3,7.6,7.07,13.92,8.26,7.32,13.49,13.19,5.08,17.64,27.37,37.96,10.31,4.17,5.65,8.64,9.55,14.35
2004-04-19,10.19,7.68,7.24,14.34,8.49,7.31,13.56,13.53,5.22,17.9,28.01,37.99,10.44,4.21,5.83,8.68,9.63,14.16
2004-04-20,10.28,7.63,7.09,NA,8.41,7.28,13.32,13.34,5.17,18,27.57,36.85,10.31,4.03,5.87,8.4,9.4,13.71
2004-04-21,10.05,7.65,6.89,14.08,8.27,7.14,13.49,13.29,5.2,18.06,26.51,37.2,10.53,4.06,5.96,8.4,9.4,13.87
2004-04-22,10.06,7.49,6.66,14.09,8.3,7.17,13.22,12.99,5.04,17.82,26.35,36.63,10.4,4.01,6.06,8.44,9.45,13.9
2004-04-23,9.86,7.42,6.76,14.59,8.26,7.28,12.75,13.11,5.04,17.84,25.95,36.6,10.49,4.13,5.99,8.57,9.59,13.97
2004-04-26,10,7.49,6.76,14.46,8.17,7.11,12.7,13.07,5.09,17.99,25.7,36.77,10.34,4.05,5.83,8.31,9.3,13.7
2004-04-27,10.06,7.67,6.69,14.69,8.08,6.9,13.29,13.49,5.16,NA,25.5,37.22,10.39,4.03,6.11,8.18,NA,13.46
2004-04-28,9.85,7.68,6.37,14.38,7.69,6.76,12.21,13.75,5.01,18.35,NA,37.91,10.51,3.95,6.15,7.84,9.05,13.04
2004-04-29,9.78,7.88,NA,13.78,7.72,6.8,12.23,13.55,5.02,18.31,24.99,37.55,10.7,4.03,6.14,NA,9.1,13.1
2004-04-30,9.62,7.64,6.18,13.42,7.56,6.45,11.73,13.22,5.03,17.58,24.59,36.66,10.83,3.99,6.13,7.6,8.97,NA
2004-05-10,9.41,7.79,6.38,13.69,7.55,6.49,11.9,13.72,5.24,17.59,25.41,37.43,10.92,4.1,6.03,7.7,8.96,12.64
2004-05-11,9.38,7.93,6.11,13.61,7.23,6.3,11.47,13.42,5.13,17.38,25,36.23,10.6,4.01,5.43,7.28,8.76,12.09
2004-05-12,9.59,7.89,6.3,13.45,7.32,6.35,11.54,13.47,5.25,17.2,25.25,36.04,8.94,NA,5.35,7.44,8.8,12.2
2004-05-13,9.63,7.71,6.39,13.68,7.49,6.55,11.95,13.74,5.34,17.36,25.25,36.81,9.09,4.12,5.46,7.72,9.11,12.47
2004-05-14,9.44,7.6,6.36,13.29,7.45,6.59,11.71,13.79,5.31,17.48,24.72,37.79,9.09,4.11,5.35,7.66,9.21,12.49
2004-05-17,9.28,7.71,6.24,12.74,7.27,6.35,11.26,13.29,5.12,17.06,23.5,37.45,8.94,4.01,5.2,7.41,9.32,11.94
2004-05-18,9.4,7.67,6.18,12.08,7.19,6.32,10.93,13.16,4.84,9.9,23.39,36.72,8.67,3.93,5.22,7.54,9.31,11.69
2004-05-19,9.39,7.68,6.37,12.13,NA,6.48,11.23,13.05,NA,9.77,23.88,36.21,8.71,3.93,5.28,7.67,9.29,12.12
2004-05-20,9.25,7.68,6.26,12.31,7.34,6.57,11.05,13.03,4.93,9.66,23.71,36.59,8.77,3.93,4.99,7.7,9.14,12.04
2004-05-21,9.36,7.69,6.29,12.24,7.19,6.54,11.15,13.1,4.89,9.67,15.52,36.48,8.89,3.9,5.02,7.72,8.99,12.12
2004-05-24,9.3,7.55,6.4,12.5,7.26,6.65,11.28,12.96,4.93,9.66,15.42,36.4,8.95,3.94,5.04,7.71,9.06,12.23
2004-05-25,9.23,7.57,6.4,12.61,7.22,6.45,11.21,13.1,4.96,9.38,15.09,36,8.99,3.95,5.05,7.5,8.82,12.23
2004-05-26,9.33,7.66,6.29,12.3,7.02,6.4,10.62,12.9,4.88,9.27,13.8,35.85,8.88,3.9,4.97,7.36,8.7,12.23
2004-05-27,9.47,7.55,6.37,12.5,7.06,6.3,10.7,12.87,4.94,9.33,13.77,36.04,8.88,3.92,4.98,7.51,8.41,12.35
2004-05-28,9.38,7.65,6.47,12.78,7.24,6.41,11,13.13,5.06,9.67,14.44,36.5,9.06,4.06,5.08,7.72,8.61,12.25
2004-06-01,9.52,7.76,6.46,12.82,7.19,6.53,NA,13.15,5.02,9.64,14.35,36.88,9.01,4.01,5.12,7.6,8.53,12.51
2004-06-02,9.5,7.67,6.47,12.85,7.26,6.46,10.98,13.25,5.03,9.58,15.05,NA,9.08,4.09,5.13,7.79,8.53,12.46
2004-06-03,9.28,7.49,6.5,13,7.41,6.56,11.31,13.46,5.05,9.89,15.06,37.4,9.27,4.12,5.18,7.88,8.91,12.7
2004-06-04,9.31,7.47,6.4,12.77,7.35,6.48,11.78,13.49,4.98,10.08,14.74,36.84,9.22,4.05,5.04,7.8,9.22,12.7
2004-06-07,9.24,7.45,6.33,12.52,7.24,6.28,11.29,13.4,4.94,10.12,14.25,36.8,9,4.01,5.02,7.64,9.02,12.51
2004-06-08,9,6.77,6.28,12.68,7.37,6.32,11.2,13.49,4.94,10.01,14.29,36.28,8.97,3.99,5,7.71,8.96,12.3
2004-06-09,8.9,6.5,6.32,12.45,7.16,6.38,10.93,13.24,4.74,9.86,13.98,36.36,8.82,3.94,4.93,7.43,8.87,12.05
2004-06-10,9,6.69,6.28,12.27,7.09,6.22,10.74,12.96,4.56,9.66,13.85,36.31,8.69,3.84,4.77,7.19,8.85,12
2004-06-11,8.78,6.31,6.31,9.4,6.83,6.03,10.38,12.96,4.56,9.52,13.78,35.99,8.73,3.83,4.65,7.11,8.5,12.04
2004-06-14,8.6,6.24,6.4,9.46,6.77,5.93,10.07,12.95,4.65,9.52,13.86,34.3,8.64,3.83,4.74,7.16,8.4,12
2004-06-15,8.94,6.55,6.43,9.47,6.77,6.08,10.24,12.54,4.66,9.42,13.65,34.51,8.57,3.82,4.68,6.95,8.47,12.22
2004-06-16,8.96,6.46,6.13,9.3,6.63,5.83,9.84,12.4,4.62,9.48,13.18,33.4,8.5,3.71,4.64,6.8,8.42,11.87
2004-06-17,8.79,6.28,6.25,9.25,6.82,5.92,10.01,12.62,4.71,9.69,13.08,33.56,8.77,3.77,4.69,7.41,8.55,12.19
2004-06-18,8.66,6.27,6.34,9.14,6.82,5.95,9.99,12.52,4.78,9.6,13.18,34.44,8.71,3.81,NA,7.33,8.58,12.35
2004-06-21,8.84,6.39,6.29,8.23,6.66,5.85,9.91,11.27,4.68,9.59,13.3,33.13,8.54,3.73,4.71,7.15,8.39,12.21
2004-06-22,8.82,6.35,6.2,8.19,6.57,5.89,9.87,10.98,4.64,9.47,13.29,33.31,8.31,3.64,4.69,7.18,8.42,12.18
2004-06-23,8.86,6.31,6.01,8.24,6.72,6.02,9.97,10.66,4.59,9.36,14.09,33.5,8.3,3.6,4.67,6.98,8.67,12.53
2004-06-24,8.8,6.18,6.06,8.46,6.8,6.05,10.3,10.47,4.7,9.48,14.89,34,8.42,3.66,4.69,7.19,8.65,12.52
2004-06-25,8.69,6.16,6.12,8.42,6.73,5.94,9.94,10.2,4.69,9.3,15.01,33.22,8.35,3.6,4.35,7.23,8.4,12.32
2004-06-28,8.65,6.19,6.1,8.38,6.67,6.02,6.14,10.33,4.61,9.29,14.85,33.23,8.36,3.59,4.35,7.17,8.47,12.18
2004-06-29,8.83,6.3,6.02,8.21,6.6,5.84,5.84,10.16,4.58,9.19,13.96,33.8,NA,3.43,4.28,7.16,7.96,11.94
2004-06-30,8.79,6.26,6.09,8.32,6.43,NA,5.71,9.63,4.59,9.13,13.05,34.12,8.27,3.4,4.21,6.84,7.81,11.93
2004-07-01,9.01,6.4,6.28,8.55,6.48,5.77,5.82,NA,4.78,9.38,13.53,34.09,8.47,3.52,4.3,7.04,8.04,12.14
2004-07-02,9.02,6.48,6.29,8.52,6.43,5.61,5.77,10.13,4.79,9.3,13.56,33.85,8.48,3.45,4.35,6.96,8.44,11.94
2004-07-05,9.14,6.54,6.47,8.69,6.61,5.81,6.03,10.58,4.9,9.7,13.92,26.73,8.67,3.55,4.53,7.27,8.44,12.36
2004-07-06,9.18,6.57,6.47,8.66,6.61,5.82,6.11,10.89,4.88,9.8,13.96,27.26,8.73,3.52,4.57,7.25,8.36,12.5
2004-07-07,9.09,6.43,6.48,8.48,6.57,5.77,6.11,11.04,4.95,9.81,14.15,28.33,8.7,3.51,4.5,7.31,8.17,12.59
2004-07-08,9.18,6.49,6.5,8.46,6.68,5.84,6.09,10.89,4.92,10,14.28,28.22,8.79,3.55,4.53,7.36,8.15,12.45
2004-07-09,9.15,6.47,6.51,8.65,6.52,5.72,6.03,10.8,4.92,9.94,14.13,28.83,8.71,3.38,4.49,7.28,8.01,12.38
2004-07-12,8.95,6.33,6.53,8.63,6.54,5.72,5.93,10.85,4.87,10.02,14.4,28.59,8.84,3.36,4.47,7.35,8.03,12.97
2004-07-13,8.99,6.36,6.49,8.6,6.53,5.7,5.9,10.76,4.86,9.92,14.11,28.5,8.88,3.39,4.55,7.4,8.05,12.92
2004-07-14,9.09,6.43,6.35,8.55,6.3,5.51,5.68,10.84,4.78,9.78,14,28.66,8.75,3.35,4.57,6.96,7.73,12.62
2004-07-15,9.32,6.62,6.32,8.57,6.21,5.52,5.87,10.79,4.82,9.85,NA,29.43,8.84,3.35,4.7,6.77,7.7,12.81
2004-07-16,9.39,6.79,6.39,8.31,6,5.41,6.1,10.59,5,10.12,13.94,29.56,8.95,3.35,4.75,6.8,7.59,13.06
2004-07-19,9.51,6.8,6.48,7.77,6,5.42,6.24,10.1,5.09,10.48,14.02,30.61,9.12,3.35,4.76,6.74,7.4,13.1
2004-07-20,9.39,6.71,6.58,8,6.4,5.62,6.47,10.41,5.13,10.66,14.22,30.58,9.2,3.51,4.82,7.02,7.57,13.27
2004-07-21,9.4,6.68,6.62,7.91,6.33,5.6,6.4,10.4,5.12,10.94,13.98,30.55,9.22,3.48,4.75,6.99,7.4,13.53
2004-07-22,9.19,6.55,6.61,7.63,6.4,5.52,6.46,10.3,5.1,10.99,13.39,30.5,9.17,3.45,4.66,7.11,7.29,13.49
2004-07-23,9.26,6.6,6.68,7.87,6.35,5.48,6.4,9.8,5.1,10.88,12.89,30.85,9.2,3.46,4.74,7.05,7.28,13.49
2004-07-26,9.29,6.54,6.45,7.6,6.11,5.36,6.23,8.99,4.9,10.57,12.41,30.77,8.86,3.36,4.62,6.8,7.17,13
2004-07-27,9.27,6.47,6.32,7.66,6.18,5.37,6.25,9.06,4.74,10.81,12.5,31.46,8.96,3.36,4.51,6.86,7.11,13.13
2004-07-28,9.06,6.54,6.31,7.54,6.06,5.32,6.14,9,4.67,10.95,12.3,30.82,8.84,3.28,4.5,6.7,6.82,13.05
2004-07-29,9.19,6.66,6.32,7.65,6.06,5.35,6.2,8.85,4.7,10.53,12.34,29.82,8.69,3.29,4.29,6.36,6.73,12.86
2004-07-30,9.11,6.53,6.26,7.86,6.08,5.4,6.31,9.1,4.65,10.76,12.39,29.48,8.75,3.28,4.26,6,6.73,13.06
2004-08-02,9.01,6.54,6.41,7.93,6.23,5.51,6.45,9.21,4.69,10.68,12,29.63,8.94,3.37,4.3,6.05,7.02,13.25
2004-08-03,8.53,6.45,6.38,7.8,6.13,5.33,6.33,9.09,4.6,10.48,11.78,30.07,8.95,3.31,4.26,6,6.81,12.69
2004-08-04,8.67,6.58,6.26,7.79,6.1,5.19,6.2,9.12,4.56,10.45,11.82,29.75,8.98,3.29,4.28,5.9,NA,12.29
2004-08-05,8.42,6.44,6.19,7.79,6.02,5.17,6.28,NA,4.53,10.33,11.64,29.39,8.81,3.29,4.22,5.86,6.76,12.38
2004-08-06,8.49,6.5,6.69,8.09,6.21,5.36,6.43,9.32,4.61,10.7,12,29.89,9.08,3.48,4.4,6.1,6.95,12.58
2004-08-09,8.59,6.6,6.64,8,6.57,5.26,6.27,9.32,4.61,10.5,12.37,29.55,8.91,3.4,4.34,6.05,6.77,12.52
2004-08-10,8.7,6.71,6.83,7.93,6.87,5.79,6.29,9.37,4.66,10.44,12.04,29.79,8.94,3.45,4.36,6.03,6.77,12.48
2004-08-11,8.66,6.63,6.75,8.18,6.73,5.68,6.3,9.51,4.74,10.6,12.08,29.95,9.16,3.5,4.43,5.97,6.67,12.61
2004-08-12,8.56,6.64,NA,8.23,6.7,5.74,6.28,9.63,4.74,10.99,12.09,30.16,9.27,3.51,4.56,6.1,6.75,12.69
2004-08-13,8.71,6.68,NA,8.21,6.84,5.56,6.2,9.44,4.72,10.85,11.76,29.95,9.12,3.43,4.53,6.1,6.53,12.58
2004-08-16,8.7,6.72,NA,8.1,6.77,5.44,6.11,9.25,4.67,10.82,11.71,30.09,9.16,3.4,4.55,6.03,6.25,12.35
2004-08-17,8.67,6.78,6.17,8.04,6.71,5.41,6.15,9.5,4.7,11.49,11.79,30.11,9.28,3.43,4.7,6.11,6.25,12.43
2004-08-18,8.76,6.81,6.21,8.06,6.54,5.26,6.09,9.6,4.72,11.49,11.61,29.86,9.21,3.46,4.64,6.06,6.04,12.44
2004-08-19,8.72,6.86,6.27,8.29,6.68,5.43,6.13,9.6,4.74,11.57,11.62,30,9.29,3.48,4.63,6.19,6.05,12.44
2004-08-20,8.8,6.94,6.27,8.38,6.59,5.27,6.1,9.58,4.72,11.47,11.56,30.12,9.39,3.46,4.64,6.21,6.09,12.51
2004-08-23,8.57,6.85,6.25,8.42,6.55,5.32,5.98,9.58,4.66,11.42,11.27,29.92,9.38,3.42,4.64,6.09,5.78,12.49
2004-08-24,8.62,6.81,6.28,8.51,6.06,5.4,6.01,9.53,4.68,11.49,11.2,29.95,9.42,3.48,4.61,6,5.9,12.64
2004-08-25,8.59,6.7,6.26,8.4,6.03,5.27,6.1,9.66,4.6,11.39,10.08,29.21,9.25,3.44,4.42,5.99,5.78,12.41
2004-08-26,8.58,6.75,6.25,8.32,6.18,5.43,6.15,9.7,4.7,11.4,10.23,29.35,9.26,3.47,4.45,6.16,5.95,12.48
2004-08-27,8.52,6.6,6.28,8.26,6.13,5.53,6.17,9.86,4.66,11.32,10.22,29.46,9.18,3.42,4.5,6.04,5.96,11.84
2004-08-30,8.59,6.67,6.25,8.24,6.1,5.41,6.31,10,4.67,11.39,10.02,29.53,9.2,3.43,4.52,6.04,5.82,11.8
2004-08-31,8.74,6.78,6.25,8.3,6.03,5.21,6.28,9.85,4.61,11.14,10,29.46,9.18,3.38,4.48,5.96,5.8,11.7
2004-09-01,8.5,6.67,6.2,8.02,6.14,5.26,6.07,9.74,4.62,10.27,10,28.97,9.12,3.36,4.47,6.16,5.81,NA
2004-09-02,8.55,6.69,6.23,8.12,6.29,5.38,6.2,9.98,4.67,10.29,10.15,29.17,9.23,3.42,4.62,6.45,5.96,11.89
2004-09-03,8.48,6.61,6.13,7.9,6.13,5.26,6.04,9.82,4.62,10.24,9.9,28.62,9.01,3.37,4.56,6.5,5.88,11.79
2004-09-06,8.4,6.6,6.09,7.89,6.22,5.35,6.13,9.87,4.55,10.39,9.97,28.69,8.96,3.36,4.63,6.73,5.93,11.78
2004-09-07,8.49,6.66,6.09,7.88,6.19,5.35,6.11,9.94,4.58,10.35,10.12,28.67,8.92,3.36,4.56,6.65,5.97,11.72
2004-09-08,8.46,6.5,6.09,7.81,6.14,5.32,6.16,10,4.52,10.26,10.2,28.71,8.86,3.31,4.5,6.47,5.97,11.72
2004-09-09,8.38,6.38,6.14,7.82,6.17,5.35,6.17,10.03,4.55,10.26,10.16,29,9,3.3,4.55,6.66,5.92,11.8
2004-09-10,8.37,6.17,6.08,7.77,6.12,5.45,6.13,9.97,4.4,10.35,10.2,29.54,8.93,3.13,4.48,6.6,5.87,11.73
2004-09-13,8.2,6.4,5.89,7.5,6.01,5.31,6.06,9.78,4.31,10.27,10.03,29.66,8.78,3.08,4.3,6.36,5.73,11.23
2004-09-14,8.45,6.65,5.95,7.54,6.02,5.25,6,9.6,4.31,10.29,9.99,29.68,8.85,3.12,4.3,6.44,5.8,11.23
2004-09-15,8.7,6.73,5.76,7.3,5.61,5.1,5.94,9.49,4.26,10.2,9.81,29.4,8.73,3.05,4.25,6.49,5.71,11.08
2004-09-16,8.78,6.94,6,7.36,5.8,5.27,6.1,9.79,4.46,10.46,10.13,29.84,8.94,3.17,4.38,6.72,5.96,11.28
2004-09-17,9.03,7.23,6.12,7.64,6.15,5.53,6.38,10.25,4.6,10.87,10.49,31.15,9.27,3.29,4.6,6.99,6.24,11.79
2004-09-20,9.32,7.06,6.2,7.79,6.2,5.69,6.42,10.36,4.65,11.08,10.79,31.63,9.37,3.32,4.75,7,6.42,11.85
2004-09-21,9.19,6.82,6.37,8.07,6.41,5.84,6.86,10.9,4.81,11.4,11.08,32.3,9.62,3.41,4.91,7.14,6.55,12.25
2004-09-22,8.9,7.15,6.58,8.49,6.79,6.07,7.05,11.19,4.89,12.26,11.8,32.69,9.83,3.53,5,7.45,6.85,12.62
2004-09-23,9.19,6.9,NA,8.31,7.09,6.03,6.96,11.17,4.76,12.12,11.98,32.3,9.61,3.48,4.87,7.32,6.82,12.54
2004-09-24,8.98,6.77,6.65,7.98,6.75,5.83,6.72,11.44,4.65,12.36,11.63,32.16,9.33,3.39,4.77,7.16,6.93,12.42
2004-09-27,8.7,6.74,6.71,8.15,6.94,6.14,6.9,11.73,4.81,13.14,11.55,33.42,9.82,3.5,5.05,7.4,7.24,12.62
2004-09-28,8.74,6.7,6.69,8.23,6.68,6,6.83,11.88,4.73,12.63,NA,34.49,9.49,3.44,4.84,7.2,6.99,12.71
2004-09-29,8.56,6.63,NA,NA,6.74,5.88,6.7,11.88,4.84,12.64,11,34.93,9.4,3.41,4.83,7.16,6.71,12.71
2004-09-30,8.49,6.64,6.6,8.29,6.75,5.93,6.78,12.16,4.85,12.83,11.16,35.8,9.4,3.39,4.82,7.01,6.67,12.8
2004-10-08,8.51,6.55,6.6,8.07,6.55,5.78,6.82,12.17,4.85,NA,10.89,35.54,9.4,3.34,4.5,7.01,6.52,13.02
2004-10-11,8.48,6.31,6.6,7.82,6.43,5.6,6.66,11.9,4.71,12.73,10.91,35.97,9.36,3.28,4.42,6.77,6.38,12.86
2004-10-12,8.28,6.4,6.5,7.78,6.73,5.78,6.83,12.28,4.67,13.33,11.35,36.51,9.29,3.3,4.48,6.91,6.66,13.24
2004-10-13,8.32,6.35,6.38,7.42,6.71,5.71,7.28,12.31,4.55,13.56,11.55,37.17,9.09,3.22,4.33,6.91,6.66,13.81
2004-10-14,8.24,6.27,6.28,7.19,6.54,5.67,7.67,12,4.43,12.94,11.41,36.03,8.87,3.16,4.42,6.83,6.51,13.85
2004-10-15,8.22,6.27,6.15,6.7,6.59,5.76,7.66,11.72,4.46,12.91,11.2,35.69,8.9,3.18,4.35,7.2,6.58,13.49
2004-10-18,8.04,6.26,6.1,6.59,6.13,5.38,7.38,11.06,4.46,12.56,11.01,35.37,8.79,3.12,4.24,6.7,5.99,12.61
2004-10-19,8.05,6.04,6.1,6.4,6.13,5.36,7.41,11.25,4.42,12.61,10.94,35.35,8.88,3.15,4.35,6.68,5.93,12.82
2004-10-20,7.85,5.69,6.2,6.53,6.15,5.52,7.46,11.5,4.46,12.55,10.71,34.86,8.85,3.15,4.36,6.7,6.01,12.86
2004-10-21,7.3,5.77,6.17,6.58,6.11,5.6,7.44,NA,4.47,12.65,10.85,35.98,8.86,3.18,4.46,7.01,5.94,12.67
2004-10-22,7.33,5.65,6.13,6.3,5.98,5.45,7.52,11.68,4.5,12.67,10.58,36.68,8.65,3.17,4.51,6.92,5.79,12.94
2004-10-25,7.19,5.86,5.89,6.32,6.13,5.31,7.81,12.5,4.39,13.23,10.72,37.07,8.25,3.11,4.25,7.09,5.63,13
2004-10-26,7.35,5.94,6.02,6.44,6.22,5.36,7.97,12.77,4.49,13.62,11,39.15,8.41,3.16,4.33,7.2,5.46,13.13
2004-10-27,7.45,5.87,5.75,5.94,6.19,5.2,7.85,13.1,4.36,13.79,11.7,39.46,8.39,3.14,4.28,7.15,5.29,12.97
2004-10-28,7.51,5.91,5.81,6.06,6.23,5.29,8.12,13.28,4.41,14.01,12.08,39.8,8.71,3.19,4.22,7.1,5.48,13.1
2004-10-29,7.41,5.8,5.99,6.1,6.35,5.42,8.15,11.95,4.42,13.97,12.16,39.4,8.89,3.1,4.15,7.12,5.62,13.31
2004-11-01,7.31,5.86,5.89,6.1,6.2,5.36,7.71,11.84,4.47,13.45,12.05,39,8.75,3.08,4.16,7.16,5.62,12.86
2004-11-02,7.44,5.91,5.71,5.8,6.07,5.11,7.52,11.83,4.47,13.29,12.06,38.96,8.85,3.04,4.04,6.83,5.45,12.48
2004-11-03,7.49,5.82,5.79,5.9,6,4.82,7.17,11.83,NA,13.32,12.31,39.38,8.85,2.91,4.11,6.71,5.37,11.95
2004-11-04,7.38,5.8,5.8,5.85,5.95,4.79,7.27,11.17,4.4,13.25,12.09,39.09,8.78,2.92,4.14,6.79,5.4,11.75
2004-11-05,7.44,5.81,5.84,5.95,6.11,4.95,7.44,11.28,4.45,13.53,12.2,38.93,8.96,2.96,4.22,6.94,5.57,11.95
2004-11-08,7.45,5.81,5.83,5.71,5.98,4.79,7.16,11.31,4.49,13.24,11.91,38.31,8.83,2.91,4.18,6.7,5.4,11.62
2004-11-09,7.4,6.08,5.88,5.74,6.14,4.85,7.21,11.2,4.48,13.11,11.72,36.52,8.97,2.92,4.11,6.81,5.49,11.71
2004-11-10,7.67,6,5.8,5.65,6.21,4.85,7.23,11.3,4.43,12.98,11.82,36.97,8.95,2.92,4.16,6.92,5.48,11.95
2004-11-11,7.6,6.02,5.78,5.72,6.11,4.87,7.35,11.2,4.39,13.06,11.97,38.29,8.95,2.9,4.19,6.97,5.49,11.86
2004-11-12,7.62,6.04,5.9,5.99,6.35,5.1,7.67,11.35,4.48,13.68,12.51,39.45,9.1,3.1,4.53,7.25,5.72,12.34
2004-11-15,7.59,6.06,5.91,5.98,6.37,5.11,7.48,11.48,4.43,13.7,12.73,38.8,9,3.06,4.49,7.17,5.66,12.14
2004-11-16,7.64,5.96,5.93,5.85,6.5,5.08,7.52,11.69,4.47,13.8,12.9,38.5,9.04,3.05,4.68,7.17,5.66,12.07
2004-11-17,7.53,5.97,5.98,6.09,6.51,5.15,7.59,11.94,4.6,13.6,12.99,38.76,8.88,3.08,4.8,7.25,5.75,12.65
2004-11-18,7.53,6.07,6.05,6.03,6.47,5.12,7.5,11.86,4.63,13.15,12.9,38,8.98,3.06,4.8,7.15,5.7,12.56
2004-11-19,7.63,6.07,5.93,5.9,6.44,5,7.31,11.58,4.58,13.4,12.72,38,8.89,3.03,4.72,7.08,5.6,12.88
2004-11-22,7.67,5.99,5.94,5.91,6.6,5.5,7.45,11.69,4.59,13.55,12.87,37.98,8.87,3.05,4.91,7.1,5.71,13.05
2004-11-23,7.55,5.94,5.92,5.96,6.63,5.76,7.66,11.63,4.66,13.44,12.86,37.91,9,3.07,4.93,7.26,5.86,12.97
2004-11-24,7.5,5.95,5.94,5.94,6.59,5.66,8.06,11.26,4.59,13.29,12.87,37.4,8.96,3.04,4.87,7.15,5.95,13
2004-11-25,7.4,5.94,5.85,5.83,6.61,5.74,8.02,10.96,4.51,13.14,12.76,36.87,8.85,3.02,4.77,7.07,5.96,12.82
2004-11-26,7.41,5.86,5.97,5.72,6.41,5.54,7.94,11.04,4.49,13.14,12.76,36.55,8.83,3.04,4.95,7.07,5.79,13.18
2004-11-29,7.31,5.86,5.95,5.71,6.41,5.33,8.07,10.99,4.55,13.31,12.59,37.63,8.81,3.09,5,7.25,6.06,12.7
2004-11-30,7.24,5.82,5.96,5.75,6.42,5.35,7.98,11.01,4.53,13.17,12.67,37.61,8.79,3.08,4.9,7.15,5.97,12.78
2004-12-01,7.23,5.75,6,5.64,6.2,5.36,7.99,10.61,4.43,12.54,12.3,38.09,8.78,3.04,NA,6.85,6.07,12.78
2004-12-02,7.25,5.76,6,5.64,6.24,5.56,8.01,10.54,4.44,12.59,12.33,37.05,8.69,3.03,4.81,6.82,5.99,12.68
2004-12-03,7.23,5.77,5.96,5.51,6.2,5.45,8.03,10.57,4.39,12.52,12.35,36.99,8.7,3.01,4.75,6.79,5.89,12.75
2004-12-06,7.24,5.79,5.9,5.45,6.26,5.5,7.84,10.34,4.35,12.53,12.23,37,8.57,3.03,4.75,6.65,5.89,12.74
2004-12-07,7.29,5.78,5.87,5.5,6.41,5.62,7.88,10.69,4.34,12.59,12.21,36.74,8.57,3.01,4.85,6.68,5.99,12.83
2004-12-08,7.33,5.84,5.92,5.61,6.45,5.54,7.89,10.68,4.35,12.67,12.22,36.69,8.58,3.03,4.88,6.65,6.05,12.6
2004-12-09,7.43,5.79,5.91,5.58,6.31,5.46,7.77,10.81,4.33,12.65,11.92,36.78,8.6,3,4.75,6.52,6.1,12.12
2004-12-10,7.33,5.73,6,5.54,6.38,5.37,7.8,10.73,4.31,12.86,11.95,36.81,8.67,2.99,4.76,6.51,6.1,12.09
2004-12-13,7.28,5.7,6.1,5.73,6.59,5.4,7.91,10.94,4.35,12.84,12.21,36.59,8.69,3,4.81,6.6,6.06,12.27
2004-12-14,7.2,5.75,6.06,5.68,6.36,5.13,7.76,11.04,4.37,12.77,11.98,37,8.69,2.96,4.9,6.38,5.77,12.1
2004-12-15,7.18,5.83,6.07,5.73,6.65,5.12,7.65,11.01,4.39,NA,11.9,37.1,8.65,2.96,4.91,6.2,5.63,11.9
2004-12-16,7.22,5.77,6.02,5.65,6.85,5.08,7.7,11.08,4.4,12.76,11.97,36.78,8.64,2.94,4.88,6.2,5.57,12.1
